title,pdf,arxiv,keywords,conference_day
VA-p: Variational Policy Alignment for Pixel-Aware Autoregressive Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Liao_VA-p_Variational_Policy_Alignment_for_Pixel-Aware_Autoregressive_Generation_CVPR_2026_paper.pdf,,Autoregressive visual generation; Tokenizer alignment; Variational optimization; ELBO (Evidence Lower Bound); Pixel-space reconstruction; Reinforcement-based alignment; Policy optimization; Discrete token space; Image generation; Text-to-image generation,2026-06-05
GGBench: A Geometric Generative Reasoning Benchmark for Unified Multimodal Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Wei_GGBench_A_Geometric_Generative_Reasoning_Benchmark_for_Unified_Multimodal_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.11134,Unified Multimodal Models; geometric generative reasoning; GGBench; geometric construction; cross-modal generation; language comprehension; precise visual generation; benchmark evaluation; generative reasoning; multimodal model evaluation,2026-06-05
NeuroRule: Bridging Vision and Logic with Differentiable Rule Induction,https://openaccess.thecvf.com/content/CVPR2026/papers/Zarar_NeuroRule_Bridging_Vision_and_Logic_with_Differentiable_Rule_Induction_CVPR_2026_paper.pdf,,Scene Graph Generation; neural-symbolic integration; differentiable rule induction; Mask2Former; first-order logic rules; visual relationship detection; compositional reasoning; interpretability; few-shot relation extraction; confidence propagation,2026-06-05
Learning to Act Robustly with View-Invariant Latent Actions,https://openaccess.thecvf.com/content/CVPR2026/papers/Jeong_Learning_to_Act_Robustly_with_View-Invariant_Latent_Actions_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.02994,view-invariant latent actions; vision-based robotic policies; viewpoint variability; view-invariant visual representations; physical dynamics; trajectory transition patterns; action-guided objective; ground-truth action sequences; unseen viewpoint generalization; robotic policy pretraining,2026-06-05
Beyond Single Solution: Multi-Hypothesis Deep Unfolding Network for Image Compressive Sensing,https://openaccess.thecvf.com/content/CVPR2026/papers/Cui_Beyond_Single_Solution_Multi-Hypothesis_Deep_Unfolding_Network_for_Image_Compressive_CVPR_2026_paper.pdf,,compressive sensing; deep unfolding networks; multi-hypothesis learning; proximal gradient descent; image reconstruction; ill-posed inverse problems; collaborative optimization; proximal mapping; measurement fidelity; solution diversity,2026-06-05
Thermal Diffusion Matters: Infrared Spatial-Temporal Video Super-Resolution through Heat Conduction Priors,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Thermal_Diffusion_Matters_Infrared_Spatial-Temporal_Video_Super-Resolution_through_Heat_Conduction_CVPR_2026_paper.pdf,,Infrared video super-resolution; thermal diffusion; heat conduction dynamics; spatial-temporal enhancement; Thermal Diffusion Interpolation Module; frequency-domain diffusion; Thermo-Aware State Space Module; temporal coherence; thermodynamic priors; thermal imaging,2026-06-05
Diffusion-Based Makeup Transfer with Facial Region-Aware Makeup Features,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_Diffusion-Based_Makeup_Transfer_with_Facial_Region-Aware_Makeup_Features_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.20012,diffusion-based makeup transfer; facial region-aware makeup features; makeup CLIP fine-tuning; regional controllability; region-specific makeup transfer; image-text contrastive learning; learnable tokens; attention loss; ControlNet Union; 3D mesh identity injection,2026-06-05
S2C2Seg: Semantic-Spatial Consistency and Category Optimization for Open-Vocabulary Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Qing_S2C2Seg_Semantic-Spatial_Consistency_and_Category_Optimization_for_Open-Vocabulary_Segmentation_CVPR_2026_paper.pdf,,Open-vocabulary segmentation; Vision-language models; CLIP; Semantic-spatial consistency; Dense prediction; Category subset selection; Semantic ambiguity; Spatial precision; Cross-view consistency; Pixel-level recognition,2026-06-05
Do You Have Freestyle? Expressive Humanoid Locomotion via Audio Control,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Do_You_Have_Freestyle_Expressive_Humanoid_Locomotion_via_Audio_Control_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.23650,audio-to-locomotion; humanoid robots; expressive locomotion; music-driven dance; co-speech gestures; audio control; RoboPerform; ResMoE teacher policy; diffusion-based student policy; retargeting-free motion generation,2026-06-05
"3DReflecNet: A Large-Scale Dataset for 3D Reconstruction of Reflective, Transparent, and Low-Texture Objects",https://openaccess.thecvf.com/content/CVPR2026/papers/Liang_3DReflecNet_A_Large-Scale_Dataset_for_3D_Reconstruction_of_Reflective_Transparent_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.10204,3D reconstruction; reflective objects; transparent objects; low-texture surfaces; multi-view reconstruction; 3DReflecNet; physically-based rendering; structure-from-motion; novel view synthesis; reflection removal,2026-06-05
Spherical Leech Quantization for Visual Tokenization and Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Spherical_Leech_Quantization_for_Visual_Tokenization_and_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.14697,Spherical Leech Quantization; visual tokenization; non-parametric quantization; lattice coding; lookup-free quantization; BSQ; Leech lattice; densest sphere packing lattices; image compression; auto-regressive image generation,2026-06-05
MetaSpectra+: A Compact Broadband Metasurface Camera for Snapshot Hyperspectral+ Imaging,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_MetaSpectra_A_Compact_Broadband_Metasurface_Camera_for_Snapshot_Hyperspectral_Imaging_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.09116,MetaSpectra+; broadband metasurface camera; snapshot hyperspectral imaging; snapshot HDR imaging; snapshot polarization imaging; metasurface-refractive assembly; visible spectrum imaging; hyperspectral datacubes; multifunctional metasurface imagers; orthogonal polarization channels,2026-06-05
OASIS: On-Demand Hierarchical Event Memory for Streaming Video Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Liang_OASIS_On-Demand_Hierarchical_Event_Memory_for_Streaming_Video_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.17052,streaming video reasoning; hierarchical event memory; on-demand retrieval; controlled refinement; short-context inference; semantically grounded retrieval; streaming MLLM backbones; long-horizon accuracy; compositional reasoning; bounded token cost,2026-06-05
Beyond What's Shared: Recovering Lost Unique Information from Intermediate Layers to Boost Multimodal Geo-Foundation Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_Beyond_Whats_Shared_Recovering_Lost_Unique_Information_from_Intermediate_Layers_CVPR_2026_paper.pdf,,3D Gaussian Splatting; novel view synthesis; contrastive learning; satellite imagery; geo-foundation models; multimodal representation learning; intermediate layer fusion; modality-specific features; geospatial tasks; mutual information analysis,2026-06-05
VAD-GS: Visibility-Aware Densification for 3D Gaussian Splatting in Dynamic Urban Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_VAD-GS_Visibility-Aware_Densification_for_3D_Gaussian_Splatting_in_Dynamic_Urban_CVPR_2026_paper.pdf,,3D Gaussian Splatting; novel view synthesis; visibility-aware densification; dynamic urban scenes; point cloud initialization; multi-view stereo reconstruction; voxel-based visibility reasoning; view selection; geometry recovery; occluded geometry handling,2026-06-05
TANGO: Learning Distribution-wise Foundation Prior Consistency and Instance-wise Style Calibration for Medical Image Generalization,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_TANGO_Learning_Distribution-wise_Foundation_Prior_Consistency_and_Instance-wise_Style_Calibration_CVPR_2026_paper.pdf,,test-time adaptation; medical image segmentation; domain shift; vision foundation models; distribution-wise consistency; feature distribution; continual test-time adaptation; style calibration; data decorator; source model generalization,2026-06-05
A Provable Energy-Guided Test-Time Defense Boosting Adversarial Robustness of Large Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Mirza_A_Provable_Energy-Guided_Test-Time_Defense_Boosting_Adversarial_Robustness_of_Large_CVPR_2026_paper.pdf,,Adversarial robustness; Large Vision-Language Models; Test-Time Transformations; adversarial perturbations; Energy-Guided Defense; CLIP; Image Captioning; Visual Question Answering; adversarial training; zero-shot classification,2026-06-05
TF-CADE: Foreground-Concentrated Text-Video Alignment for Zero-Shot Temporal Action Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_TF-CADE_Foreground-Concentrated_Text-Video_Alignment_for_Zero-Shot_Temporal_Action_Detection_CVPR_2026_paper.pdf,,Zero-Shot Temporal Action Detection; text-video alignment; foreground regions; Action Concentrate Aggregation; semantic consistency; inter-class discriminability; Certainty-based Confidence Re-weighting; temporal localization; untrimmed videos; cross-dataset generalization,2026-06-05
Emergent Outlier View Rejection in Visual Geometry Grounded Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Emergent_Outlier_View_Rejection_in_Visual_Geometry_Grounded_Transformers_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.04012,outlier view rejection; Visual Geometry Grounded Transformers; feed-forward 3D reconstruction; in-the-wild image collections; noisy images; Structure-from-Motion; geometric verification; synthetic distractors; outlier-suppressing behavior; noise-filtering capability,2026-06-05
TiViBench: Benchmarking Think-in-Video Reasoning for Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_TiViBench_Benchmarking_Think-in-Video_Reasoning_for_Video_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.13704,Think-in-Video reasoning; video generation models; image-to-video generation; TiViBench; hierarchical benchmark; physical plausibility; logical consistency; structural reasoning and search; symbolic and logical reasoning; VideoTPO,2026-06-05
Artiverse: A Diverse and Physically Grounded Dataset for Articulated Objects,https://openaccess.thecvf.com/content/CVPR2026/papers/Iliash_Artiverse_A_Diverse_and_Physically_Grounded_Dataset_for_Articulated_Objects_CVPR_2026_paper.pdf,,3D articulated objects; kinematic relationships; articulated joints; multi-DoF joints; part segmentation; physics-based simulation; functional object modeling; articulated object generation; part mobility analysis; semantic annotation,2026-06-05
Z-Order Transformer for Feed-Forward Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Z-Order_Transformer_for_Feed-Forward_Gaussian_Splatting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.13465,3D Gaussian Splatting; feed-forward Gaussian Splatting; novel view synthesis; Z-order Transformer; Gaussian primitives; sparse attention mechanism; Gaussian attribute prediction; redundancy suppression; spatially coherent sequence; photorealistic rendering,2026-06-05
MOFA-VTON: More Fashion Possibilities with Fine-Grained Adaptations in Virtual Try-On,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_MOFA-VTON_More_Fashion_Possibilities_with_Fine-Grained_Adaptations_in_Virtual_Try-On_CVPR_2026_paper.pdf,,Virtual try-on; Fine-grained clothing adaptation; Sketch-guided generation; Dual-region mask; Layout adjustment; Cross-attention mechanism; Clothing transfer; Fashion synthesis; VITON-HD dataset; DressCode dataset,2026-06-05
DepthFocus: Controllable Depth Estimation for See-Through Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Min_DepthFocus_Controllable_Depth_Estimation_for_See-Through_Scenes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.16993,controllable depth estimation; see-through scenes; transmissive materials; layered depth ambiguities; stereo depth estimation; steerable Vision Transformer; condition-aware control; physical reference depth; transparent and reflective scenes; active 3D perception,2026-06-05
Enhancing Descriptive Captions with Visual Attributes for Multimodal Perception,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Enhancing_Descriptive_Captions_with_Visual_Attributes_for_Multimodal_Perception_CVPR_2026_paper.pdf,https://arxiv.org/abs/2412.14233,descriptive image captioning; Large Multimodality Models; visual specialists; visual attributes; fine-grained object attributes; object relations; human-object interaction; visual reasoning; multimodal perception; visual understanding,2026-06-05
NESTOR: A Nested MOE-based Neural Operator for Large-Scale PDE Pre-Training,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_NESTOR_A_Nested_MOE-based_Neural_Operator_for_Large-Scale_PDE_Pre-Training_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.22059,Neural operators; PDE pre-training; nested Mixture-of-Experts; image-level MoE; token-level Sub-MoE; large-scale PDE datasets; global dependencies; local dependencies; expert network activation; transfer learning,2026-06-05
Think-as-You-See: Streaming Chain-of-Thought Reasoning for Large Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Think-as-You-See_Streaming_Chain-of-Thought_Reasoning_for_Large_Vision-Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.02872,Large Vision-Language Models; streaming Chain-of-Thought reasoning; Think-as-You-See; video streams; parallelized CoT generation; stream-constrained training; stream-parallel inference; temporally aligned reasoning units; dual KV-cache; time-to-first-token,2026-06-05
From Detection to Association: Learning Discriminative Object Embeddings for Multi-Object Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Shao_From_Detection_to_Association_Learning_Discriminative_Object_Embeddings_for_Multi-Object_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.02392,multi-object tracking; end-to-end MOT; detection and association; discriminative object embeddings; DETR architecture; spatial continuity; temporal dependencies; depth-aware cues; quality-aware contrastive learning; instance-level separability,2026-06-05
Fast-FoundationStereo: Real-Time Zero-Shot Stereo Matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Wen_Fast-FoundationStereo_Real-Time_Zero-Shot_Stereo_Matching_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.11130,stereo matching; stereo foundation models; zero-shot generalization; real-time frame rate; knowledge distillation; blockwise neural architecture search; cost filtering designs; structured pruning; iterative refinement module; automatic pseudo-labeling pipeline,2026-06-05
Omni-Attribute: Open-vocabulary Attribute Encoder for Visual Concept Personalization,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Omni-Attribute_Open-vocabulary_Attribute_Encoder_for_Visual_Concept_Personalization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.10955,visual concept personalization; open-vocabulary image attribute encoder; attribute-specific representations; holistic embeddings; information leakage; semantically linked image pairs; positive and negative attributes; dual-objective training; contrastive disentanglement; compositional generation,2026-06-05
LangField4D: Learning Identity-Adaptive and Spatio-Temporal Continuous 4D Language Fields for Dynamic Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_LangField4D_Learning_Identity-Adaptive_and_Spatio-Temporal_Continuous_4D_Language_Fields_for_CVPR_2026_paper.pdf,,4D Gaussian Splatting; Identity-Adaptive Gaussian Grouping; spatio-temporal semantics; open-vocabulary scene understanding; dynamic scene representation; TetraPlane; continuous language fields; semantic tracking; motion field warping; temporal semantic continuity,2026-06-05
Representing 3D Faces with Learnable B-Spline Volumes,https://openaccess.thecvf.com/content/CVPR2026/papers/Chandran_Representing_3D_Faces_with_Learnable_B-Spline_Volumes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.12894,B-spline volumes; learnable geometric representation; 3D face reconstruction; 3D scan registration; monocular face reconstruction; high-dimensional control features; local surface editing; dense semantic correspondence; transformer-based encoders; unstructured point clouds,2026-06-05
ForceVLA2: Unleashing Hybrid Force-Position Control with Force Awareness for Contact-Rich Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_ForceVLA2_Unleashing_Hybrid_Force-Position_Control_with_Force_Awareness_for_Contact-Rich_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.15169,ForceVLA2; hybrid force-position control; force awareness; contact-rich manipulation; vision-language-action framework; force-based prompts; Cross-Scale Mixture-of-Experts; closed-loop force-position regulation; ForceVLA2-Dataset; force-aware physical intelligence,2026-06-05
TGSFormer: Scalable Temporal Gaussian Splatting for Embodied Semantic Scene Completion,https://openaccess.thecvf.com/content/CVPR2026/papers/Qian_TGSFormer_Scalable_Temporal_Gaussian_Splatting_for_Embodied_Semantic_Scene_Completion_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.00300,Embodied 3D Semantic Scene Completion; Temporal Gaussian Splatting; persistent Gaussian memory; temporal prediction; Dual Temporal Encoder; confidence-aware cross-attention; Confidence-aware Voxel Fusion; voxel-aligned representations; unbounded scenes; long-term scene integrity,2026-06-05
VISTA: A Test-Time Self-Improving Video Generation Agent,https://openaccess.thecvf.com/content/CVPR2026/papers/Long_VISTA_A_Test-Time_Self-Improving_Video_Generation_Agent_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.15831,text-to-video synthesis; test-time optimization; video generation agent; multi-agent system; iterative prompt refinement; structured temporal plan; pairwise tournament; visual fidelity critique; audio fidelity critique; user intent alignment,2026-06-05
Dynamic-Static Decomposition for Novel View Synthesis of Dynamic Scenes with Spiking Neurons,https://openaccess.thecvf.com/content/CVPR2026/papers/Dai_Dynamic-Static_Decomposition_for_Novel_View_Synthesis_of_Dynamic_Scenes_with_CVPR_2026_paper.pdf,,3D Gaussian Splatting; novel view synthesis; dynamic scene reconstruction; spiking neurons; dynamic-static decomposition; motion segmentation; spatio-temporal mask field; boundary artifact reduction; real-time rendering; multi-view synthesis,2026-06-05
MaskFocus: Focusing Policy Optimization on Critical Steps for Masked Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_MaskFocus_Focusing_Policy_Optimization_on_Critical_Steps_for_Masked_Image_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.18766,MaskFocus; reinforcement learning; policy optimization; masked generative models; masked image generation; critical steps; step-level information gain; iterative refinement; dynamic routing sampling; entropy-based masking strategies,2026-06-05
MapRoute:Precise-Concept Erasing Mappers via Semantic Routing,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_MapRoutePrecise-Concept_Erasing_Mappers_via_Semantic_Routing_CVPR_2026_paper.pdf,,concept erasure; diffusion models; semantic routing; text-to-image generation; concept suppression; text embeddings; dynamic routing; modular mappers; semantic selectivity; multi-concept erasure,2026-06-05
Not All Birds Look The Same: Identity-Preserving Generation For Birds,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Not_All_Birds_Look_The_Same_Identity-Preserving_Generation_For_Birds_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.04485,identity-preserving generation; controllable image generation; zero-shot models; fine-grained categories; non-rigid objects; NABirds Look-Alikes dataset; bird identification; expert-curated image pairs; iNaturalist multi-image observations; species age sex grouping,2026-06-05
Geometric-Aware Hypergraph Reasoning for Novel Class Discovery in Point Cloud Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Geometric-Aware_Hypergraph_Reasoning_for_Novel_Class_Discovery_in_Point_Cloud_CVPR_2026_paper.pdf,,novel class discovery; point cloud segmentation; hypergraph reasoning; high-order associations; geometric-aware prototypes; semantic segmentation; known class leverage; spatial distribution understanding; SemanticKITTI; SemanticPOSS,2026-06-05
Discriminative Perception via Anchored Description for Reasoning Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Discriminative_Perception_via_Anchored_Description_for_Reasoning_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.04002,reasoning segmentation; discriminative perception; anchored description; reinforcement learning; explanatory reasoning chains; Multimodal Large Language Models; referred object localization; semantic relevance contrast; descriptive caption rationale; ReasonSeg benchmark,2026-06-05
Dual Band Thermal Videography: Separating Time-Varying Reflection and Emission Near Ambient Conditions,https://openaccess.thecvf.com/content/CVPR2026/papers/Narayanan_Dual_Band_Thermal_Videography_Separating_Time-Varying_Reflection_and_Emission_Near_CVPR_2026_paper.pdf,https://arxiv.org/abs/2509.11334,dual-band thermal videography; long-wave infrared radiation; thermography; reflection-emission separation; near ambient conditions; emissivity estimation; spectral cues; temporal cues; image formation model; temperature field recovery,2026-06-05
DRAMA: Next-Gen Dynamic Orchestration for Resilient Multi-Agent Ecosystems in Flux,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_DRAMA_Next-Gen_Dynamic_Orchestration_for_Resilient_Multi-Agent_Ecosystems_in_Flux_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.04332,multi-agent systems; dynamic task allocation; resilient collaboration; heterogeneous agents; modular architecture; control plane; worker plane; resource object lifecycles; affinity-based task reassignment; autonomous agents,2026-06-05
Tavatar: Topology-Aware Gaussian Attribute Derivation for Animatable Human Avatars,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_Tavatar_Topology-Aware_Gaussian_Attribute_Derivation_for_Animatable_Human_Avatars_CVPR_2026_paper.pdf,,3D Gaussian Splatting; human avatar reconstruction; monocular video; animatable avatars; topology-aware deformation; mesh-guided geometry; out-of-distribution poses; Gaussian parameter derivation; surface coherence; equilateral regularization,2026-06-05
From Weights to Concepts: Data-Free Interpretability of CLIP via Singular Vector Decomposition,https://openaccess.thecvf.com/content/CVPR2026/papers/Gentile_From_Weights_to_Concepts_Data-Free_Interpretability_of_CLIP_via_Singular_CVPR_2026_paper.pdf,,vision-language models; CLIP interpretability; transformer attention heads; singular vector decomposition; weight-space analysis; semantic concepts; data-free interpretability; model editing; fine-tuning adaptation; vision transformer,2026-06-05
Beyond Rule-Based Agents: Active Markov Games for Realistic Multi-Agent Interaction in Autonomous Driving,https://openaccess.thecvf.com/content/CVPR2026/papers/Gui_Beyond_Rule-Based_Agents_Active_Markov_Games_for_Realistic_Multi-Agent_Interaction_CVPR_2026_paper.pdf,,Active Markov Games; multi-agent co-evolutionary training; autonomous driving; interactive learning; non-stationary driving strategies; game-theoretic approach; ego vehicle policy optimization; CARLA simulation; unsignaled intersections; long-tail scenarios,2026-06-05
Spectral Conformal Risk Control: Distribution-Free Tail Guarantees via Bayesian Quadrature,https://openaccess.thecvf.com/content/CVPR2026/papers/Esfeh_Spectral_Conformal_Risk_Control_Distribution-Free_Tail_Guarantees_via_Bayesian_Quadrature_CVPR_2026_paper.pdf,,Conformal prediction; Bayesian quadrature; tail risk control; conditional value at risk; distribution-free guarantees; prediction sets; medical imaging; autonomous driving; semantic segmentation; zero-shot classification,2026-06-05
SketchVL: Policy Optimization via Fine-Grained Credit Assignment for Chart Understanding and More,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_SketchVL_Policy_Optimization_via_Fine-Grained_Credit_Assignment_for_Chart_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.05688,chart understanding; Multimodal Large Language Models; reinforcement learning; fine-grained credit assignment; FinePO; Fine-grained Process Reward Model; multi-step visual reasoning; annotated image feedback; drawing action scoring; process reward modeling,2026-06-05
P-Flow: Prompting Visual Effects Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_P-Flow_Prompting_Visual_Effects_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22091,dynamic visual effects; video generation models; prompt optimization; visual effect customization; vision-language models; temporal reasoning; text-to-video generation; image-to-video generation; training-free framework; iterative prompt refinement,2026-06-05
"One Token, Two Fates: A Unified Framework via Vision Token Manipulation Against MLLMs Hallucination",https://openaccess.thecvf.com/content/CVPR2026/papers/Fa_One_Token_Two_Fates_A_Unified_Framework_via_Vision_Token_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.10360,MLLM hallucination; vision token manipulation; training-free hallucination mitigation; visual signal enhancement; text inertia suppression; augmented image semantics; Synergistic Visual Calibration; Causal Representation Calibration; latent-space negative samples; object hallucinations,2026-06-05
GRPO-Guard: Mitigating Implicit Over-Optimization in Flow Matching via Regulated Clipping,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_GRPO-Guard_Mitigating_Implicit_Over-Optimization_in_Flow_Matching_via_Regulated_Clipping_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.22319,GRPO-Guard; flow matching; GRPO-based reinforcement learning; importance-ratio clipping; implicit over-optimization; ratio normalization; gradient reweighting; regulated clipping; denoising timesteps; diffusion backbones,2026-06-05
Efficient Weighted Sampling via Score-based Generative Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Efficient_Weighted_Sampling_via_Score-based_Generative_Models_CVPR_2026_paper.pdf,,Score-based generative models; weighted sampling; diffusion models; variance reduction; guidance augmentation; backward diffusion; Stable Diffusion XL; sampling efficiency; weight function approximation; uncertainty-aware scheduling,2026-06-05
FastLightGen: Fast and Light Video Generation with Fewer Steps and Parameters,https://openaccess.thecvf.com/content/CVPR2026/papers/Shao_FastLightGen_Fast_and_Light_Video_Generation_with_Fewer_Steps_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01685,efficient video generation; FastLightGen; video generation model compression; sampling step reduction; parameter pruning; teacher-student distillation; lightweight generative models; constrained inference budget; HunyuanVideo-ATI2V; WanX-TI2V,2026-06-05
Rotation Invariant and Symmetry Aware Pixel Difference Network for Remote Sensing Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhan_Rotation_Invariant_and_Symmetry_Aware_Pixel_Difference_Network_for_Remote_CVPR_2026_paper.pdf,,Remote sensing object detection; Rotation invariance; Symmetry awareness; Oriented bounding boxes; Pixel difference convolution; Polar harmonic space; Aerial object detection; Geometric priors; Occlusion handling; DOTA dataset,2026-06-05
Gamba: Mamba-based graph convolutional network with dynamic graph topology learning for action recognition,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Gamba_Mamba-based_graph_convolutional_network_with_dynamic_graph_topology_learning_CVPR_2026_paper.pdf,,Mamba-based graph convolution; dynamic graph topology learning; action recognition; skeleton-based action recognition; state space model; joint relation modeling; spatio-temporal feature modeling; node classification; dynamic adjacency matrices; long-range dependencies,2026-06-05
HandX: Scaling Bimanual Motion and Interaction Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_HandX_Scaling_Bimanual_Motion_and_Interaction_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28766,bimanual motion generation; hand motion synthesis; bimanual interaction; dexterous motion generation; finger articulation; inter-hand coordination; motion-capture dataset; scalable motion annotation; diffusion models; autoregressive models,2026-06-05
Time-Specialized Event-Image Alignment for Blur-to-Video Decomposition,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Time-Specialized_Event-Image_Alignment_for_Blur-to-Video_Decomposition_CVPR_2026_paper.pdf,,motion blur decomposition; event cameras; blur-to-video reconstruction; event-image alignment; temporal feature specialization; Relative Time-Encoded Attention; Timesurface Dynamic Warping; high frame-rate video synthesis; event-based restoration; dynamic imaging,2026-06-05
From Manuals to Actions: A Unified VLA Model for Chain-of-Thought Manual Generation and Robotic Manipulation,https://openaccess.thecvf.com/content/CVPR2026/papers/Gu_From_Manuals_to_Actions_A_Unified_VLA_Model_for_Chain-of-Thought_CVPR_2026_paper.pdf,,Vision-Language-Action models; robotic manipulation; long-horizon task planning; Mixture-of-Transformers; manual generation; Chain-of-Thought reasoning; multimodal instruction; LEGO assembly; 3D Gaussian Splatting; digital-twin simulation,2026-06-05
RARE: Learn to RAnk and REtrieve for Monocular 3D Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_RARE_Learn_to_RAnk_and_REtrieve_for_Monocular_3D_Object_CVPR_2026_paper.pdf,,3D object detection; monocular detection; ranking; retrieval; confidence estimation; 3D localization; multimodal perception; diverse predictions; query set construction; plausible configurations,2026-06-05
Reasoning Diffusion for Unpaired Test Time Out-of-distribution Text-Image to Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_Reasoning_Diffusion_for_Unpaired_Test_Time_Out-of-distribution_Text-Image_to_Video_CVPR_2026_paper.pdf,,text-image to video generation; out-of-distribution (OOD) inputs; unpaired conditions; multi-modal LLM reasoning; VisionNarrator module; temporal alignment; AlignFormer; Multi-stage Temporal Anchor Attention; diffusion models; video synthesis,2026-06-05
Disentangling to Re-couple: Resolving the Similarity-Controllability Paradox in Subject-Driven Text-to-Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Disentangling_to_Re-couple_Resolving_the_Similarity-Controllability_Paradox_in_Subject-Driven_Text-to-Image_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00849,Subject-Driven Text-to-Image Generation; similarity-controllability paradox; subject identity preservation; textual control; textual-visual decoupling; reference image conditioning; prompt simplification; visual-textual re-coupling; reinforcement learning reward signal; coherent image composition,2026-06-05
